damageLevel,hurt,collapse,deltaP,ammoQuantity,outerSideLength,outerSideWidth,outerHeight,roofThick,wallThick,soilThick,liningPlateThick
4,1,0.3245,0.48616714,20,5,7,4.5,1.5,1.5,2,0.25
1,1.12E-06,0,2.24E-06,2,9,7,5,1.5,1,2,0.25
1,1.91E-06,0,3.83E-06,2,9,7,5,1.5,1.5,2,0.3
1,2.02E-06,0,4.04E-06,1,5.5,7,4.5,1.5,0.5,2,0.4
2,0.24585,0.1139,4.50E-06,1,6,7,4,1.5,0.5,2,0.15
4,1,0.4101,0.33886861,18,8,7,2.5,1.5,0.5,2,0.25
1,1.39E-06,0,2.79E-06,1,6,7,5,1.5,0.5,2,0.45
2,0.19155,0.0777,1.03E-05,2,10,7,3,1.5,1.5,2,0.2
3,0.47173333,0.2788,9.68E-06,13,4.5,7,5,1.5,1,2,0.45
2,0.2313,0.1042,5.83E-06,8,7,7,4,1.5,1,2,0.45
2,0.1686,0.0624,2.61E-06,3,6,7,7,1.5,1,2,0.25
1,1.71E-05,0,3.42E-05,3,4,7,6,1.5,1.5,2,0.45
2,0.252,0.118,1.10E-05,7,8,7,3.5,1.5,1.5,2,0.3
4,1,0.1388,0.42336897,3,8,7,3,1.5,1.5,2,0.2
1,1.81E-06,0,3.62E-06,1,9,7,4,1.5,1,2,0.45
2,0.1836,0.0724,2.68E-06,1,5.5,7,5.5,1.5,0.5,2,0.1
4,0.96836199,0.2219,0.16836199,6,7.5,7,4.5,1.5,0.5,2,0.1
4,1,0.0001,1.21978541,8,5,7,2,1.5,1.5,2,0.35
3,0.4244,0.2433,2.94E-05,5,5.5,7,3.5,1.5,1.5,2,0.35
4,0.97726916,0.1072,0.17726916,3,8.5,7,6.5,1.5,1.5,2,0.1
2,0.15105,0.0507,1.86E-06,2,10,7,5,1.5,1,2,0.2
2,0.1584,0.0556,8.30E-07,7,8.5,7,7,1.5,0.5,2,0.3
4,1,0.7359,0.78708773,20,4,7,2,1.5,0.5,2,0.25
1,1.39E-06,0,2.79E-06,1,5.5,7,7.5,1.5,1,2,0.45
2,0.2619,0.1246,4.97E-06,3,6.5,7,6.5,1.5,1.5,2,0.2
1,4.15E-06,0,8.30E-06,6,8.5,7,3,1.5,1,2,0.45
1,5.00E-07,0,1.00E-06,1,7,7,7.5,1.5,0.5,2,0.2
4,1,0.3088,0.47444276,10,4,7,4,1.5,1,2,0.3
2,0.2151,0.0934,5.64E-06,4,7,7,5.5,1.5,1.5,2,0.3
2,0.2982,0.1488,8.01E-06,2,6,7,4,1.5,1,2,0.1
1,6.02E-06,0,1.21E-05,3,7,7,3,1.5,1,2,0.25
4,1,0.6796,0.47444276,11,7,7,2.5,1.5,1,2,0.15
4,1,0.6007,0.63829292,18,6,7,2,1.5,0.5,2,0.1
4,1,0.5098,0.37437166,22,7.5,7,3.5,1.5,1.5,2,0.1
3,0.35466667,0.191,8.24E-06,3,6.5,7,5,1.5,1.5,2,0.2
2,0.23775,0.1085,4.77E-06,1,5,7,4.5,1.5,0.5,2,0.1
1,1.71E-05,0,3.42E-05,6,4,7,2.5,1.5,0.5,2,0.4
1,6.38E-06,0,1.28E-05,2,9,7,3,1.5,1.5,2,0.3
1,7.10E-07,0,1.41E-06,1,10.5,7,5.5,1.5,1,2,0.3
2,0.1701,0.0634,2.53E-06,7,7,7,6,1.5,1,2,0.4
4,0.95940392,0.1877,0.15940392,16,7,7,6.5,1.5,1,2,0.3
3,0.3308,0.1731,4.97E-06,4,6,7,5,1.5,1,2,0.2
4,1,0.3418,0.20523421,7,8,7,4.5,1.5,1,2,0.1
4,0.94920813,0.3837,0.14920813,20,5.5,7,6.5,1.5,0.5,2,0.15
2,0.2553,0.1202,3.83E-06,3,8,7,3.5,1.5,0.5,2,0.15
4,1,0.6525,0.39741492,19,6.5,7,2.5,1.5,0.5,2,0.15
1,8.27E-06,0,1.65E-05,2,6,7,2.5,1.5,0.5,2,0.15
1,5.92E-05,0,0.00011844,2,5,7,2,1.5,1,2,0.4
3,0.33,0.1725,6.78E-06,7,4.5,7,6,1.5,1,2,0.4
3,0.42933333,0.247,1.65E-05,7,6,7,4,1.5,1.5,2,0.45
3,0.37933333,0.2095,3.24E-06,22,5.5,7,5,1.5,0.5,2,0.45
2,0.18195,0.0713,4.34E-06,5,8.5,7,5,1.5,1.5,2,0.25
4,0.92376448,0.1555,0.12376448,17,9,7,5,1.5,0.5,2,0.35
4,0.97726916,0.1873,0.17726916,13,6,7,7,1.5,1,2,0.2
2,0.1545,0.053,1.86E-06,5,9,7,5.5,1.5,1,2,0.4
4,1,0.3321,0.25039377,15,6.5,7,4.5,1.5,1,2,0.25
2,0.1611,0.0574,2.06E-06,3,8.5,7,5.5,1.5,1,2,0.3
2,0.2181,0.0954,1.01E-05,11,10.5,7,2.5,1.5,1,2,0.4
2,0.1503,0.0502,1.68E-06,6,7,7,7.5,1.5,1,2,0.45
4,1,0.2979,0.24403061,14,9,7,3.5,1.5,1,2,0.25
3,0.33786667,0.1784,2.27E-05,2,6,7,3.5,1.5,1.5,2,0.2
1,0.1389,0.0463,1.13E-06,4,7,7,7,1.5,0.5,2,0.3
2,0.19695,0.0813,1.64E-06,14,9.5,7,4.5,1.5,0.5,2,0.35
4,0.94083415,0.26,0.14083415,23,9,7,7.5,1.5,1.5,2,0.2
4,0.90362581,0.1927,0.10362581,17,9,7,7.5,1.5,1,2,0.2
4,1,0.0002,1.21978541,23,4,7,2.5,1.5,1.5,2,0.2
2,0.21945,0.0963,6.18E-06,3,9,7,4,1.5,1.5,2,0.3
1,3.09E-06,0,6.18E-06,1,5,7,5.5,1.5,1,2,0.4
4,1,0.0116,1.43706006,11,4.5,7,2,1.5,1.5,2,0.1
2,0.19905,0.0827,3.24E-06,1,5.5,7,5,1.5,0.5,2,0.1
4,1,0.2988,0.22943277,9,9.5,7,3,1.5,0.5,2,0.1
1,4.25E-06,0,8.49E-06,4,7,7,4.5,1.5,1.5,2,0.45
4,1,0.3111,0.3090332,15,8.5,7,3,1.5,1,2,0.1
4,1,0.3552,0.6716373,7,9.5,7,2,1.5,1.5,2,0.1
2,0.17175,0.0645,2.02E-06,2,5,7,7,1.5,0.5,2,0.2
4,1,0.2265,0.71887295,19,8.5,7,2,1.5,1.5,2,0.2
4,1,0.3979,0.31197721,20,9,7,2.5,1.5,0.5,2,0.25
1,3.49E-06,0,6.99E-06,5,5.5,7,7,1.5,1.5,2,0.45
3,0.30986667,0.1574,9.30E-06,2,5,7,4.5,1.5,1,2,0.2
4,1,0.1568,0.20835622,13,8.5,7,5.5,1.5,1.5,2,0.35
2,0.1506,0.0504,5.52E-06,5,9.5,7,4,1.5,1.5,2,0.4
2,0.2772,0.1348,1.78E-05,3,10.5,7,2,1.5,0.5,2,0.15
1,2.70E-06,0,5.40E-06,2,6,7,7,1.5,1.5,2,0.3
2,0.21345,0.0923,3.24E-06,1,4.5,7,6,1.5,0.5,2,0.15
1,5.49E-06,0,1.10E-05,7,10,7,2.5,1.5,1,2,0.45
2,0.2001,0.0834,2.06E-06,9,8.5,7,5.5,1.5,1,2,0.3
4,1,0.4319,0.39741492,13,8.5,7,3,1.5,1.5,2,0.25
1,8.90E-07,0,1.78E-06,2,9,7,7.5,1.5,1.5,2,0.4
4,1,0.323,0.22841195,25,8.5,7,5,1.5,1.5,2,0.3
1,7.67E-05,0,0.00015344,4,4.5,7,2,1.5,1,2,0.25
3,0.30866667,0.1565,7.47E-06,3,4.5,7,4,1.5,0.5,2,0.25
2,0.1998,0.0832,4.50E-06,3,8,7,4,1.5,1,2,0.25
1,1.39E-06,0,2.79E-06,4,4.5,7,6.5,1.5,0.5,2,0.4
2,0.15795,0.0553,1.51E-06,3,5.5,7,7.5,1.5,0.5,2,0.3
4,0.92743243,0.0617,0.12743243,9,7,7,6,1.5,0.5,2,0.35
2,0.1962,0.0808,1.81E-06,9,10.5,7,4,1.5,0.5,2,0.3
3,0.30693333,0.1552,1.33E-05,6,5.5,7,5,1.5,1.5,2,0.4
1,3.33E-05,0,6.66E-05,8,6.5,7,2,1.5,1,2,0.45
2,0.23655,0.1077,5.23E-06,1,5,7,6,1.5,1,2,0.15
2,0.1803,0.0702,2.79E-06,3,8,7,5,1.5,1,2,0.25
1,3.09E-06,0,6.18E-06,2,8,7,3.5,1.5,1,2,0.35
1,0.1113,0.0371,1.18E-06,4,9,7,7,1.5,1,2,0.35
4,1,0.6208,0.42336897,19,6,7,2.5,1.5,0.5,2,0.15
1,1.06E-06,0,2.12E-06,4,9.5,7,4,1.5,0.5,2,0.25
2,0.16785,0.0619,8.50E-07,14,10,7,6,1.5,0.5,2,0.4
1,1.52E-06,0,3.04E-06,1,4,7,7,1.5,0.5,2,0.35
3,0.30186667,0.1514,9.30E-06,2,6,7,3,1.5,0.5,2,0.1
1,6.02E-06,0,1.21E-05,9,9.5,7,2.5,1.5,1,2,0.4
2,0.2352,0.1068,3.83E-06,7,10,7,4.5,1.5,1.5,2,0.35
4,0.95836415,0.0952,0.15836415,12,7,7,5,1.5,0.5,2,0.45
3,0.32733333,0.1705,1.33E-05,4,5.5,7,5,1.5,1.5,2,0.3
1,3.04E-05,0,6.08E-05,3,9,7,2,1.5,1.5,2,0.2
2,0.26715,0.1281,1.74E-06,16,8.5,7,6,1.5,1,2,0.45
3,0.42453333,0.2434,1.03E-05,5,6.5,7,4.5,1.5,1.5,2,0.3
2,0.2046,0.0864,3.04E-06,5,6.5,7,4.5,1.5,0.5,2,0.35
4,0.99150968,0.3693,0.19150968,19,6.5,7,4.5,1.5,0.5,2,0.2
1,6.38E-06,0,1.28E-05,1,7.5,7,3.5,1.5,1.5,2,0.2
1,3.32E-06,0,6.65E-06,7,10.5,7,2.5,1.5,0.5,2,0.45
1,1.25E-05,0,2.49E-05,3,6.5,7,2.5,1.5,1,2,0.25
1,6.38E-06,0,1.28E-05,2,7,7,2.5,1.5,0.5,2,0.45
4,0.99945806,0.3555,0.19945806,21,9.5,7,4,1.5,1,2,0.1
2,0.19935,0.0829,5.77E-06,1,6.5,7,6,1.5,1.5,2,0.1
4,1,0.3775,0.20915902,11,5.5,7,6.5,1.5,1,2,0.1
4,1,0.5079,0.39741492,13,8.5,7,3,1.5,1.5,2,0.1
1,2.21E-05,0,4.43E-05,7,8,7,2,1.5,1,2,0.4
4,0.92556511,0.1108,0.12556511,16,7.5,7,7.5,1.5,1,2,0.3
1,0.1455,0.0485,1.68E-06,1,9.5,7,5.5,1.5,1,2,0.15
2,0.2181,0.0954,2.44E-06,5,6.5,7,5,1.5,0.5,2,0.25
2,0.19875,0.0825,2.79E-06,10,4.5,7,6.5,1.5,0.5,2,0.45
1,0.00014459,0,0.00028918,4,5,7,2,1.5,1.5,2,0.2
2,0.2061,0.0874,4.11E-06,8,10,7,3.5,1.5,1,2,0.35
4,1,0.5056,0.26256299,25,6.5,7,6,1.5,1.5,2,0.1
2,0.1608,0.0572,1.23E-06,6,9.5,7,6.5,1.5,1,2,0.35
3,0.324,0.168,1.54E-05,2,4.5,7,3,1.5,0.5,2,0.2
1,5.00E-07,0,1.00E-06,1,10,7,5.5,1.5,0.5,2,0.2
4,1,0.2865,0.52335857,25,10.5,7,2,1.5,1,2,0.3
4,1,0.2352,0.42336897,13,5.5,7,4.5,1.5,1.5,2,0.35
4,1,0.2399,0.78708773,18,4.5,7,3,1.5,1.5,2,0.1
2,0.17745,0.0683,3.62E-06,1,9,7,4,1.5,1,2,0.15
3,0.3228,0.1671,9.68E-06,2,4.5,7,5,1.5,1,2,0.2
4,1,0.1891,0.22240526,25,6,7,5.5,1.5,1,2,0.4
2,0.1854,0.0736,6.82E-06,1,10,7,3.5,1.5,1.5,2,0.1
2,0.26625,0.1275,3.93E-06,9,7.5,7,4.5,1.5,1,2,0.45
2,0.1986,0.0824,3.62E-06,7,5.5,7,6.5,1.5,1,2,0.45
4,0.91338065,0.1377,0.11338065,6,9.5,7,6.5,1.5,1,2,0.1
4,0.96486275,0.181,0.16486275,21,10.5,7,5.5,1.5,1.5,2,0.3
2,0.22005,0.0967,2.94E-06,9,6.5,7,6,1.5,1,2,0.45
4,0.91159545,0.0804,0.11159545,10,10.5,7,6,1.5,1,2,0.25
2,0.15885,0.0559,1.30E-06,10,6,7,7.5,1.5,0.5,2,0.4
4,0.94083415,0.2757,0.14083415,8,5,7,7.5,1.5,0.5,2,0.15
2,0.1719,0.0646,2.02E-06,3,8.5,7,7.5,1.5,1.5,2,0.2
4,0.94677206,0.1383,0.14677206,22,7,7,7,1.5,1,2,0.45
2,0.2304,0.1036,1.65E-05,12,10.5,7,2.5,1.5,1.5,2,0.45
2,0.27345,0.1323,8.49E-06,4,7,7,4.5,1.5,1.5,2,0.3
4,1,0.4201,0.65377424,21,10,7,2,1.5,1.5,2,0.15
4,1,0.5096,0.29557489,19,5.5,7,4.5,1.5,1,2,0.3
1,1.06E-06,0,2.12E-06,4,9.5,7,4,1.5,0.5,2,0.4
2,0.16335,0.0589,2.31E-06,4,6,7,7.5,1.5,1,2,0.25
2,0.20445,0.0863,1.28E-06,12,6.5,7,7,1.5,0.5,2,0.3
4,0.92376448,0.1884,0.12376448,9,10,7,7.5,1.5,1.5,2,0.1
4,1,0.2336,0.22240526,24,8,7,5.5,1.5,1.5,2,0.35
1,1.26E-06,0,2.53E-06,2,9.5,7,4.5,1.5,1,2,0.35
1,1.15E-06,0,2.31E-06,1,6,7,7.5,1.5,1,2,0.35
2,0.18135,0.0709,2.94E-06,6,6.5,7,6,1.5,1,2,0.3
2,0.1962,0.0808,3.48E-06,1,6,7,6,1.5,1,2,0.15
1,1.14E-05,0,2.27E-05,1,9,7,2,1.5,0.5,2,0.25
1,0.1164,0.0388,9.50E-07,6,8.5,7,6.5,1.5,0.5,2,0.45
2,0.1788,0.0692,2.79E-06,1,5.5,7,7.5,1.5,1,2,0.15
3,0.494,0.2955,2.94E-05,2,4,7,3.5,1.5,1,2,0.2
1,4.65E-06,0,9.30E-06,4,5,7,4.5,1.5,1,2,0.3
2,0.2061,0.0874,1.90E-06,5,7,7,7,1.5,1,2,0.3
1,4.90E-07,0,9.80E-07,1,10,7,7,1.5,1,2,0.2
1,0.1464,0.0488,1.28E-06,4,6.5,7,7,1.5,0.5,2,0.25
1,6.50E-07,0,1.31E-06,4,8.5,7,7,1.5,1,2,0.4
2,0.2169,0.0946,4.77E-06,6,7,7,6,1.5,1.5,2,0.35
2,0.294,0.146,1.28E-05,3,6,7,4.5,1.5,1.5,2,0.25
2,0.20385,0.0859,3.93E-06,2,5,7,7,1.5,1,2,0.2
1,4.00E-06,0,8.01E-06,2,4.5,7,5.5,1.5,1,2,0.3
3,0.38746667,0.2156,4.88E-05,5,6.5,7,2.5,1.5,1.5,2,0.25
1,3.94E-05,0,7.87E-05,3,8,7,2,1.5,1.5,2,0.25
4,1,0.2222,0.20523421,17,8.5,7,3.5,1.5,0.5,2,0.35
2,0.1512,0.0508,2.68E-06,3,9,7,6,1.5,1.5,2,0.25
3,0.3316,0.1737,1.33E-05,7,5.5,7,5,1.5,1.5,2,0.35
4,0.96317792,0.0758,0.16317792,7,5.5,7,6,1.5,0.5,2,0.35
4,0.96486275,0.1023,0.16486275,4,6,7,5.5,1.5,0.5,2,0.2
3,0.3056,0.1542,5.83E-06,4,7,7,4,1.5,1,2,0.3
3,0.30173333,0.1513,3.48E-06,6,8,7,4.5,1.5,1,2,0.2
4,1,0.3963,0.20523421,16,7,7,4,1.5,0.5,2,0.2
1,3.59E-06,0,7.18E-06,2,7.5,7,4.5,1.5,1.5,2,0.25
2,0.16125,0.0575,1.71E-06,6,6.5,7,6,1.5,0.5,2,0.4
1,7.30E-07,0,1.47E-06,4,10.5,7,7,1.5,1.5,2,0.4
4,1,0.0998,0.22841195,8,6.5,7,7,1.5,1.5,2,0.3
2,0.15735,0.0549,1.71E-06,5,5.5,7,7,1.5,0.5,2,0.4
1,0.1275,0.0425,9.50E-07,8,8.5,7,6.5,1.5,0.5,2,0.45
1,1.74E-06,0,3.48E-06,3,8,7,6,1.5,1.5,2,0.45
1,1.25E-05,0,2.49E-05,8,8.5,7,2,1.5,0.5,2,0.45
2,0.2166,0.0944,4.50E-06,2,8,7,4,1.5,1,2,0.2
4,1,0.281,0.63829292,18,4.5,7,4,1.5,1.5,2,0.2
4,0.97726916,0.4648,0.17726916,15,6,7,7,1.5,1,2,0.15
1,5.40E-07,0,1.09E-06,3,9.5,7,5.5,1.5,0.5,2,0.45
2,0.15435,0.0529,1.16E-06,6,8.5,7,7.5,1.5,1,2,0.35
2,0.28545,0.1403,2.68E-06,4,10,7,3.5,1.5,0.5,2,0.15
2,0.26235,0.1249,6.18E-06,3,8,7,3.5,1.5,1,2,0.2
4,1,0.5007,0.34945062,17,7,7,4,1.5,1.5,2,0.15
1,6.50E-07,0,1.30E-06,3,6,7,7.5,1.5,0.5,2,0.45
1,0.00010532,0,0.00021064,2,5.5,7,2,1.5,1.5,2,0.4
3,0.3256,0.1692,2.14E-05,3,4.5,7,3.5,1.5,1,2,0.2
1,3.09E-06,0,6.18E-06,5,10,7,3,1.5,1,2,0.35
1,1.71E-05,0,3.42E-05,4,4,7,2.5,1.5,0.5,2,0.3
4,1,0.2351,0.24403061,4,6,7,5,1.5,1,2,0.1
1,2.39E-06,0,4.77E-06,1,4,7,5.5,1.5,0.5,2,0.2
4,0.97396078,0.0963,0.17396078,10,9.5,7,4.5,1.5,1,2,0.3
4,0.92376448,0.1113,0.12376448,6,8,7,5.5,1.5,0.5,2,0.2
3,0.32213333,0.1666,4.69E-06,10,4.5,7,5,1.5,0.5,2,0.4
1,5.40E-05,0,0.00010807,5,5,7,2.5,1.5,1.5,2,0.3
1,0.0849,0.0283,8.60E-07,7,10,7,7.5,1.5,1,2,0.4
2,0.249,0.116,2.94E-06,14,6.5,7,6,1.5,1,2,0.4
2,0.21345,0.0923,1.71E-06,10,5.5,7,7,1.5,0.5,2,0.3
1,5.70E-06,0,1.14E-05,5,7.5,7,2.5,1.5,0.5,2,0.3
4,0.53042857,0.3426,5.85E-06,15,4.5,7,4.5,1.5,0.5,2,0.35
2,0.1848,0.0732,4.50E-06,1,9.5,7,3.5,1.5,1,2,0.1
4,0.94920813,0.1702,0.14920813,16,5.5,7,6.5,1.5,0.5,2,0.35
2,0.153,0.052,2.61E-06,5,8.5,7,6.5,1.5,1.5,2,0.35
4,1,0.1638,0.30072072,21,9.5,7,2.5,1.5,0.5,2,0.4
4,0.93138254,0.3204,0.13138254,18,9.5,7,7.5,1.5,1.5,2,0.1
1,3.04E-05,0,6.08E-05,4,5,7,3,1.5,1.5,2,0.45
4,1,0.0741,0.23925824,2,7,7,3.5,1.5,0.5,2,0.1
4,0.96486275,0.1047,0.16486275,13,6,7,5.5,1.5,0.5,2,0.4
1,3.67E-05,0,7.35E-05,11,4.5,7,2,1.5,0.5,2,0.45
2,0.1524,0.0516,2.61E-06,2,8.5,7,6.5,1.5,1.5,2,0.2
3,0.4012,0.2259,4.43E-05,5,4,7,3,1.5,1,2,0.4
1,6.50E-07,0,1.30E-06,6,7,7,6.5,1.5,0.5,2,0.4
4,1,0.1705,0.61071691,22,8.5,7,2,1.5,1,2,0.4
2,0.1701,0.0634,1.81E-06,7,10.5,7,4,1.5,0.5,2,0.35
1,1.11E-06,0,2.21E-06,2,7.5,7,6,1.5,1,2,0.25
1,6.02E-06,0,1.21E-05,3,5,7,4,1.5,1,2,0.4
4,1,0.3184,0.21772225,20,7.5,7,4.5,1.5,1,2,0.3
4,0.9163904,0.3287,0.1163904,15,6.5,7,7,1.5,0.5,2,0.15
2,0.29205,0.1447,7.18E-06,1,4,7,4.5,1.5,0.5,2,0.1
1,1.71E-05,0,3.42E-05,2,6,7,3,1.5,1.5,2,0.4
3,0.43906667,0.2543,4.43E-05,8,4,7,3,1.5,1,2,0.4
4,1,0.0094,1.43706006,12,4.5,7,2,1.5,1.5,2,0.3
2,0.18825,0.0755,8.49E-06,2,9,7,3.5,1.5,1.5,2,0.1
3,0.33226667,0.1742,1.10E-05,6,6,7,3.5,1.5,1,2,0.35
4,1,0.0001,0.63829292,15,10.5,7,2,1.5,1.5,2,0.45
2,0.1539,0.0526,2.68E-06,2,9,7,6,1.5,1.5,2,0.2
2,0.19155,0.0777,2.03E-06,4,9.5,7,5,1.5,1,2,0.3
2,0.22155,0.0977,2.18E-06,16,7,7,6.5,1.5,1,2,0.45
1,2.05E-06,0,4.11E-06,4,7,7,6.5,1.5,1.5,2,0.45
4,0.90790424,0.1232,0.10790424,22,10.5,7,5,1.5,0.5,2,0.45
2,0.2382,0.1088,2.99E-06,8,7,7,5.5,1.5,1,2,0.35
1,2.25E-06,0,4.50E-06,4,9.5,7,3.5,1.5,1,2,0.4
2,0.1524,0.0516,2.02E-06,6,9,7,7,1.5,1.5,2,0.4
3,0.36586667,0.1994,3.48E-06,12,6,7,6,1.5,1,2,0.35
3,0.304,0.153,6.78E-06,8,4.5,7,6,1.5,1,2,0.45
2,0.29355,0.1457,1.10E-05,6,6,7,3.5,1.5,1,2,0.3
4,0.92556511,0.1527,0.12556511,11,6.5,7,6.5,1.5,0.5,2,0.2
1,1.04E-05,0,2.08E-05,3,9.5,7,2,1.5,0.5,2,0.3
2,0.1878,0.0752,2.12E-06,5,9.5,7,4,1.5,0.5,2,0.35
1,1.58E-06,0,3.16E-06,1,5.5,7,7,1.5,1,2,0.3
4,1,0.4229,0.24403061,24,6,7,5,1.5,1,2,0.3
4,1,0.8612,0.85701514,19,5,7,2,1.5,1,2,0.2
3,0.43346667,0.2501,2.14E-05,1,4,7,4,1.5,1,2,0.1
4,0.94920813,0.1543,0.14920813,18,10.5,7,6,1.5,1.5,2,0.3
4,1,0.2688,0.33886861,4,8,7,2.5,1.5,0.5,2,0.1
4,1,0.2002,0.52674889,6,4.5,7,2.5,1.5,0.5,2,0.15
4,1,0.1188,0.20523421,7,6,7,4.5,1.5,0.5,2,0.4
1,6.02E-06,0,1.21E-05,1,9.5,7,2.5,1.5,1,2,0.35
3,0.33866667,0.179,1.65E-05,2,5,7,3.5,1.5,1,2,0.15
4,1,0.4595,0.60511924,8,6.5,7,2,1.5,0.5,2,0.1
1,2.71E-05,0,5.42E-05,4,9.5,7,2,1.5,1.5,2,0.15
1,1.07E-05,0,2.14E-05,2,7,7,2.5,1.5,1,2,0.25
1,1.34E-06,0,2.68E-06,2,4,7,7.5,1.5,0.5,2,0.35
4,1,0.3591,0.32473456,19,5,7,4.5,1.5,1,2,0.25
4,1,0.5846,0.39127005,10,6.5,7,3,1.5,1,2,0.1
4,1,0.136,0.22049737,10,5.5,7,4.5,1.5,0.5,2,0.35
2,0.2055,0.087,6.18E-06,1,6,7,6.5,1.5,1.5,2,0.1
3,0.4796,0.2847,4.04E-05,1,7,7,2.5,1.5,1.5,2,0.15
2,0.16575,0.0605,3.17E-06,1,9,7,5.5,1.5,1.5,2,0.15
4,1,0.2401,0.26256299,16,7.5,7,5,1.5,1.5,2,0.35
4,0.92556511,0.0625,0.12556511,14,6.5,7,6.5,1.5,0.5,2,0.45
1,2.10E-06,0,4.20E-06,2,6.5,7,5,1.5,1,2,0.4
2,0.19395,0.0793,1.95E-06,7,6,7,6,1.5,0.5,2,0.4
4,0.944423,0.073,0.144423,8,10,7,5,1.5,1,2,0.35
4,1,0.3567,0.32473456,18,8,7,3,1.5,1,2,0.3
4,1,0.319,0.29070152,18,10,7,2.5,1.5,0.5,2,0.2
2,0.15975,0.0565,1.03E-06,13,10.5,7,6.5,1.5,1,2,0.35
4,1,0.1994,0.39741492,11,6.5,7,2.5,1.5,0.5,2,0.3
4,1,0.4315,0.42336897,7,5,7,3.5,1.5,1,2,0.2
2,0.17415,0.0661,2.02E-06,1,5,7,7,1.5,0.5,2,0.15
1,6.50E-07,0,1.30E-06,5,8,7,7.5,1.5,1,2,0.4
1,1.47E-06,0,2.94E-06,3,6.5,7,6,1.5,1,2,0.35
4,0.99826851,0.1841,0.19826851,23,5.5,7,5,1.5,0.5,2,0.45
1,1.74E-06,0,3.48E-06,1,6.5,7,5.5,1.5,1,2,0.35
1,1.01E-05,0,2.03E-05,6,9.5,7,2.5,1.5,1.5,2,0.3
2,0.2001,0.0834,3.48E-06,7,6,7,6,1.5,1,2,0.45
1,5.50E-07,0,1.10E-06,3,8.5,7,6,1.5,0.5,2,0.45
4,1,0.2098,0.30432279,16,4.5,7,5.5,1.5,1,2,0.4
1,2.05E-06,0,4.11E-06,1,6,7,5.5,1.5,1,2,0.3
2,0.1965,0.081,3.62E-06,2,5.5,7,6.5,1.5,1,2,0.2
1,6.50E-07,0,1.30E-06,3,8,7,7.5,1.5,1,2,0.4
1,0.1494,0.0498,1.68E-06,3,8,7,6.5,1.5,1,2,0.3
1,1.71E-05,0,3.42E-05,5,7.5,7,2.5,1.5,1.5,2,0.35
2,0.28785,0.1419,1.45E-05,12,6.5,7,2.5,1.5,0.5,2,0.45
4,1,0.2022,0.20523421,23,7,7,4,1.5,0.5,2,0.45
3,0.41466667,0.236,1.65E-05,3,4,7,4.5,1.5,1,2,0.2
1,3.04E-05,0,6.08E-05,6,6,7,2.5,1.5,1.5,2,0.45
4,1,0.3631,0.28033469,18,10.5,7,2.5,1.5,0.5,2,0.25
3,0.33666667,0.1775,3.10E-06,4,7.5,7,4,1.5,0.5,2,0.15
2,0.19695,0.0813,3.48E-06,2,8,7,4.5,1.5,1,2,0.2
2,0.1839,0.0726,1.51E-06,8,10,7,4.5,1.5,0.5,2,0.45
1,1.34E-06,0,2.68E-06,4,5,7,6,1.5,0.5,2,0.45
4,1,0.3081,0.34945062,19,5.5,7,5.5,1.5,1.5,2,0.2
1,1.15E-06,0,2.31E-06,5,8,7,7.5,1.5,1.5,2,0.4
2,0.18165,0.0711,3.83E-06,7,9,7,5,1.5,1.5,2,0.35
1,0.1179,0.0393,1.01E-06,11,7.5,7,7,1.5,0.5,2,0.35
4,1,0.106,0.23257692,6,9.5,7,3.5,1.5,1,2,0.3
4,1,0.1089,0.21504624,7,4.5,7,5.5,1.5,0.5,2,0.35
1,3.49E-06,0,6.99E-06,5,5.5,7,7,1.5,1.5,2,0.4
2,0.20745,0.0883,1.95E-06,7,6.5,7,7.5,1.5,1,2,0.35
2,0.2118,0.0912,1.14E-05,8,9.5,7,3,1.5,1.5,2,0.45
4,1,0.3393,0.73398653,16,4.5,7,2,1.5,0.5,2,0.3
4,1,0.0606,0.22943277,13,9.5,7,3,1.5,0.5,2,0.45
1,3.20E-06,0,6.41E-06,1,7.5,7,3,1.5,0.5,2,0.4
3,0.47546667,0.2816,1.10E-05,16,5.5,7,5.5,1.5,1.5,2,0.4
1,3.94E-05,0,7.87E-05,8,6,7,2,1.5,1,2,0.45
1,3.94E-05,0,7.87E-05,4,6,7,2,1.5,1,2,0.4
2,0.15945,0.0563,2.16E-06,1,7,7,5,1.5,0.5,2,0.15
1,1.52E-06,0,3.04E-06,5,7.5,7,7,1.5,1.5,2,0.4
3,0.30946667,0.1571,1.28E-05,2,6,7,4.5,1.5,1.5,2,0.2
1,2.05E-06,0,4.11E-06,2,6,7,5.5,1.5,1,2,0.25
2,0.1608,0.0572,2.31E-06,3,8,7,5.5,1.5,1,2,0.25
1,1.96E-06,0,3.93E-06,2,7.5,7,4.5,1.5,1,2,0.25
1,6.70E-07,0,1.35E-06,2,9,7,6.5,1.5,1,2,0.35
4,1,0.1969,0.31197721,9,5,7,3.5,1.5,0.5,2,0.3
1,5.00E-07,0,1.00E-06,1,9,7,6,1.5,0.5,2,0.35
1,3.94E-05,0,7.87E-05,3,6,7,2,1.5,1,2,0.3
4,1,0.0951,0.25444306,2,6,7,7,1.5,1.5,2,0.1
1,2.71E-05,0,5.42E-05,4,9.5,7,2,1.5,1.5,2,0.25
